,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
135140,135141,295101000000.0,295101000000.0,29,510,106100,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,56.1561931,0.0,56.1561931,56.1561931,256,220.0,117.0,0.492,29,0.247863248,62,0.52991453,26,0.222222222,140,63,62,15,0.45,52,8,0,0,44,0,8,0,0,3,0,2,39,0,16,26,10,0.307692308,3.917644481,4.558713578,0.925988696,0.142459799,0.0,0.0,0.783528896,0.0,0.142459799,0.0,0.0,0.053422425,0.0,0.03561495,0.694491522,0.0,4.843633177,0,0.444444444,0.619382195,0.266753392,0.572473955,0.381649303,0.682079719,0.492661557,0.548471615,0.848499559,0.337662338,0.541666667,2.692307692,0.184094201,24.08972055,0.0,6.606530896,17.48318966,94.99219419,0.0,22.79356789,11.39678395,34.19035184,45.58713578,304.43,0.0,0.0,13.0,148.1581913,0.05078125,179572,133101,162991,94350,0.000878567,0.80994822,0.000826879,0.854219079,0.001672462,0.368584467,0.00155823,0.33874755,16,5,14,18,14.16666667,2080.214678,227262.8209
135141,135142,295101000000.0,295101000000.0,29,510,106100,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,60.6862774,0.0,60.6862774,60.6862774,425,366.0,214.0,0.501,82,0.38317757,101,0.471962617,31,0.144859813,261,116,109,36,0.444444444,47,8,0,10,29,0,8,0,10,5,0,9,15,0,28,14,5,0.595744681,6.031017483,7.003230684,0.774474923,0.131825519,0.0,0.164781898,0.477867506,0.0,0.131825519,0.0,0.164781898,0.082390949,0.0,0.148303709,0.247172848,0.0,6.805492406,0,0.219626168,0.845243787,0.576968645,0.963103391,0.745418941,0.460744828,0.442503656,0.473227547,0.316709069,0.199152542,0.305194805,5.553191489,0.010533533,25.66492979,0.0,10.2271545,15.4377753,168.7893942,0.0,94.91437351,31.6381245,63.27624901,31.6381245,226.65,0.0,0.014103022,13.0,137.0985395,0.030588235,179699,132750,163138,94575,0.000879188,0.810521046,0.000824699,0.851966422,0.001673971,0.36891689,0.001561946,0.339555374,9,17,18,19,16.66666667,2244.037097,245592.3558
135142,135143,295101000000.0,295101000000.0,29,510,106200,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,165.1119729,0.0,165.1119729,149.21975,496,301.0,147.0,0.399,108,0.734693878,13,0.088435374,26,0.176870748,195,97,73,25,0.497435897,121,17,19,13,19,53,17,19,13,7,53,0,12,0,43,62,16,0.355371901,2.017159257,3.323956782,0.810884618,0.113925938,0.12732899,0.087119835,0.12732899,0.355180866,0.113925938,0.12732899,0.087119835,0.04691068,0.355180866,0.0,0.080418309,0.0,2.828043875,0,0.823129252,0.906160696,0.906160696,0.871628693,0.751042495,0.751716286,0.697873278,0.760518032,0.598287297,0.392220421,0.765822785,1.611570248,0.542498343,14.46327801,0.0,2.957221211,11.5060568,96.93882109,0.0,31.00925941,7.752314853,73.64699111,19.38078713,647.76,0.0,0.0,10.67,41.35859974,0.021512097,158109,118866,166143,103485,0.000773558,0.713140708,0.000738446,0.762861324,0.001704805,0.375712334,0.001709098,0.371545206,18,17,14,14,15.16666667,3544.337226,668201.5902
135143,135144,295101000000.0,295101000000.0,29,510,107600,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,43.2126009,0.0,43.2126009,43.2126009,717,438.0,270.0,0.656,38,0.140740741,164,0.607407407,68,0.251851852,305,113,132,60,0.370491803,22,0,0,0,22,0,0,0,0,0,0,0,22,0,16,6,0,0.727272727,10.13593236,16.59238243,0.509110758,0.0,0.0,0.0,0.509110758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509110758,0.0,10.64504312,0,0.081481481,0.0,0.0,0.0,0.0,0.38555159,0.268714379,0.299155083,0.034915001,0.059539919,0.134556575,13.86363636,2.59056e-06,22.74578178,0.0,17.07590436,5.669877422,79.01398964,0.0,74.05247389,29.62098956,0.0,0.0,181.05,0.0,0.0,8.33,123.3714215,0.011617852,145425,113955,87259,62769,0.0007115,0.655930323,0.000707936,0.731343379,0.000895371,0.197325693,0.001036656,0.225361367,7,1,12,19,11.66666667,1815.423026,174877.4675
135144,135145,295101000000.0,295101000000.0,29,510,107600,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,196.0454335,0.0,196.0454335,167.19049,524,334.0,236.0,0.639,82,0.347457627,124,0.525423729,30,0.127118644,275,119,124,32,0.432727273,181,0,0,154,27,0,0,0,154,3,0,0,24,0,23,34,124,0.127071823,1.997721282,3.134149556,1.082597461,0.0,0.0,0.921105022,0.161492439,0.0,0.0,0.0,0.921105022,0.017943604,0.0,0.0,0.143548835,0.0,3.080318743,0,0.766949153,0.607762518,0.261749069,0.430820416,0.227611401,0.789429204,0.443211586,0.345109353,0.281605279,0.513475177,0.793859649,1.519337017,0.594914836,23.42904875,12.44408773,2.637746506,8.347214511,35.92310147,26.11639511,19.58729633,0.0,19.58729633,9.793648165,474.76,0.0,0.0,10.0,32.64549388,0.019083969,146625,114613,85199,58763,0.000717372,0.661342847,0.000712024,0.735566309,0.000874233,0.192667252,0.000970496,0.210978508,18,3,8,16,11.5,5087.289422,793382.4271
135146,135147,295101000000.0,295101000000.0,29,510,106200,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,39.002264,0.0,39.002264,39.002264,500,291.0,205.0,0.516,45,0.219512195,148,0.72195122,12,0.058536585,169,68,72,29,0.402366864,46,0,0,0,46,0,0,0,0,0,0,21,25,0,23,13,10,0.5,7.461105335,12.81976862,1.179418713,0.0,0.0,0.0,1.179418713,0.0,0.0,0.0,0.0,0.0,0.0,0.538430282,0.640988431,0.0,8.640524048,0,0.224390244,0.0,0.0,0.994538682,0.331512894,0.687171959,0.372577041,0.414783593,0.559145013,0.168498168,0.427906977,3.673913043,0.068981768,24.2888761,0.0,16.88147901,7.407397094,109.4336472,0.0,98.45582297,32.81860766,16.40930383,0.0,374.17,0.0,0.0,10.33,169.5081086,0.02066,173309,129229,152871,90062,0.000847925,0.781699352,0.000802825,0.829369256,0.00156862,0.345699309,0.001487412,0.323352218,16,4,15,17,14.0,1898.750989,157841.6234
135147,135148,295101000000.0,295101000000.0,29,510,106200,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,62.476764,0.0,62.476764,62.476764,331,272.0,126.0,0.568,73,0.579365079,53,0.420634921,0,0.0,203,91,86,26,0.448275862,46,0,0,0,46,0,0,0,0,2,0,0,44,0,16,26,4,0.347826087,4.353618571,5.297969658,0.736273729,0.0,0.0,0.0,0.736273729,0.0,0.0,0.0,0.0,0.032011901,0.0,0.0,0.704261828,0.0,5.0898923,0,0.365079365,0.0,0.0,0.258018669,0.086006223,0.837769869,0.38679634,0.430613694,0.972339271,0.24403183,0.369477912,4.413043478,0.032940793,21.55356277,0.0,9.825301319,11.72826146,116.123812,0.0,51.21904201,40.97523361,30.73142521,20.4876168,301.75,0.0,0.0,10.33,105.8185408,0.031208459,173184,128916,162994,94282,0.000847313,0.781135548,0.00080088,0.827360476,0.001672493,0.368591251,0.001557107,0.338503407,19,2,15,18,14.5,2152.211289,252839.3586
135148,135149,295101000000.0,295101000000.0,29,510,106300,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,45.1975552,0.0,45.1975552,45.16716,111,233.0,78.0,0.658,24,0.307692308,49,0.628205128,5,0.064102564,121,48,57,16,0.396694215,15,3,0,0,12,0,3,0,0,0,0,0,12,0,11,3,1,0.733333333,5.158615242,2.457537733,0.332099694,0.066419939,0.0,0.0,0.265679755,0.0,0.066419939,0.0,0.0,0.0,0.0,0.0,0.265679755,0.0,5.490714935,0,0.192307692,0.721928095,0.310917507,0.721928095,0.240642698,0.475612208,0.436964896,0.486465483,0.383312725,0.238095238,0.220588235,8.066666667,0.000853072,25.42389005,0.0,17.57890373,7.844986325,70.82860977,0.0,84.96034759,14.16005793,0.0,0.0,276.27,0.0,0.0,4.33,61.31305084,0.039009009,162728,121741,149978,92265,0.000796156,0.733974417,0.000756306,0.781312574,0.001538935,0.339157139,0.001523795,0.331261713,9,3,12,18,12.0,1942.228687,182911.7471
135149,135150,295101000000.0,295101000000.0,29,510,106300,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,55.1163963,0.0,55.1163963,55.1163963,694,252.0,170.0,0.438,38,0.223529412,57,0.335294118,75,0.441176471,206,89,87,30,0.432038835,17,0,0,0,17,0,0,0,0,0,0,4,13,0,11,6,0,0.647058824,4.572142174,12.5915344,0.308438163,0.0,0.0,0.0,0.308438163,0.0,0.0,0.0,0.0,0.0,0.0,0.072573685,0.235864477,0.0,4.880580336,0,0.1,0.0,0.0,0.787126586,0.262375529,0.439496987,0.293972704,0.327274741,0.078207706,0.047819972,0.152466368,12.11764706,1.4848e-05,20.09652802,0.0,13.10217986,6.994348155,69.69396147,0.0,69.67073789,11.61178965,0.0,11.61178965,282.98,0.0,0.0,4.33,50.27904918,0.006239193,174191,130163,152395,93848,0.00085224,0.785677558,0.000808627,0.835363506,0.001563736,0.344622892,0.001549939,0.336945204,8,3,11,18,11.5,2521.816575,223052.9491
135150,135151,295101000000.0,295101000000.0,29,510,106300,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,70.47292,0.0,70.47292,70.47292,265,188.0,101.0,0.6,5,0.04950495,64,0.633663366,32,0.316831683,132,63,55,14,0.477272727,14,0,0,0,14,0,0,0,0,0,0,0,14,0,10,4,0,0.714285714,2.667691363,3.760309634,0.198657867,0.0,0.0,0.0,0.198657867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198657867,0.0,2.86634923,0,0.138613861,0.0,0.0,0.0,0.0,0.534339367,0.331410055,0.368953099,0.210155439,0.100358423,0.191780822,9.428571429,0.000218533,17.01172971,0.0,12.06309907,4.948630641,33.31095121,0.0,36.32601005,0.0,0.0,9.081502512,273.59,0.0,0.0,7.0,63.57051758,0.026415094,157945,117028,152870,90043,0.000772755,0.712400996,0.000727027,0.751065359,0.00156861,0.345697048,0.001487098,0.323284002,11,1,8,18,10.66666667,2222.220792,285199.0944
135151,135152,295101000000.0,295101000000.0,29,510,106400,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,57.991899,0.0,57.991899,57.991899,546,293.0,246.0,0.471,44,0.178861789,139,0.56504065,63,0.256097561,185,75,84,26,0.405405405,64,0,11,0,53,0,0,11,0,0,0,42,11,0,14,25,25,0.21875,5.052429823,9.415108134,1.103602419,0.0,0.189681666,0.0,0.913920753,0.0,0.0,0.189681666,0.0,0.0,0.0,0.724239087,0.189681666,0.0,6.156032242,0,0.260162602,0.661976064,0.285097573,0.802613356,0.424037357,0.549736147,0.391959299,0.436361527,0.540879656,0.209836066,0.514056225,2.890625,0.150977418,29.77970517,0.0,13.99721193,15.78249324,147.1984906,0.0,66.21614512,22.07204837,88.28819349,22.07204837,474.76,0.0,0.0,9.67,106.7183539,0.017710623,170365,127792,149855,88787,0.000833521,0.768420625,0.000793898,0.82014684,0.001537673,0.338878989,0.001466355,0.318774549,12,6,17,16,14.0,2148.029902,234689.5402
135152,135153,295101000000.0,295101000000.0,29,510,106400,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,86.6142333,0.0,86.6142333,86.6142333,386,470.0,136.0,0.788,40,0.294117647,18,0.132352941,78,0.573529412,323,120,154,49,0.371517028,58,0,0,0,58,0,0,0,0,0,0,0,58,0,28,28,2,0.482758621,5.426359873,4.456542364,0.669635899,0.0,0.0,0.0,0.669635899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669635899,0.0,6.095995772,0,0.426470588,0.0,0.0,0.0,0.0,0.880027048,0.384503894,0.428061553,0.845383926,0.261261261,0.304461942,5.568965517,0.01036868,17.21181598,0.0,10.25180837,6.960007617,56.65950979,0.0,14.77817157,29.55634314,14.77817157,7.389085784,146.18,0.0,0.0,6.67,49.28520218,0.017279793,169043,126818,151170,90364,0.000827053,0.762457827,0.000787847,0.813895877,0.001551166,0.341852703,0.001492399,0.324436498,20,1,10,20,13.5,3489.348895,350523.5294
135153,135154,295101000000.0,295101000000.0,29,510,106400,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,86.307088,0.0,86.307088,86.307088,484,293.0,188.0,0.754,78,0.414893617,101,0.537234043,9,0.04787234,220,90,96,34,0.409090909,834,146,46,2,623,17,146,46,2,607,17,0,16,0,228,222,384,0.273381295,3.39485443,5.607882402,9.663169264,1.691633948,0.532980559,0.023173068,7.218410613,0.196971076,1.691633948,0.532980559,0.023173068,7.033026071,0.196971076,0.0,0.185384542,0.0,13.05802369,0,4.436170213,0.482526314,0.482526314,0.483204197,0.41635491,0.620102179,0.450032471,0.500139549,0.401874118,0.734446131,0.417457306,0.263788969,0.478925114,28.6940022,0.0,8.162902447,20.53109975,197.8053066,0.0,74.15381689,44.49229013,111.2307253,29.66152676,300.41,0.0,0.0,5.67,42.04521418,0.011714876,161228,121431,152024,94645,0.000788818,0.727208761,0.00075438,0.779323048,0.001559929,0.343783921,0.001563102,0.339806697,14,6,19,18,15.66666667,2366.445697,349281.932
135154,135155,295101000000.0,295101000000.0,29,510,106500,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,75.8945411,0.0,75.8945411,75.8945411,1324,675.0,449.0,0.56,254,0.565701559,160,0.356347439,35,0.077951002,479,192,216,71,0.400835073,455,0,7,0,448,0,0,7,0,2,0,0,446,0,132,252,71,0.29010989,8.893920303,17.44525997,5.995161093,0.0,0.092233248,0.0,5.902927846,0.0,0.0,0.092233248,0.0,0.026352356,0.0,0.0,5.876575489,0.0,14.8890814,0,1.013363029,0.114675505,0.049388052,0.09799657,0.05177363,0.667325905,0.325676814,0.362570379,0.52471177,0.511523328,0.974304069,1.052747253,0.948619743,22.06592091,0.0,11.77327464,10.29264627,70.29543789,0.0,42.16377033,25.2982622,25.2982622,0.0,384.9,0.0,0.0,6.67,56.24646962,0.005037764,151330,112740,145422,85036,0.000740391,0.682564454,0.000700388,0.723545721,0.001492185,0.328854295,0.001404405,0.305307224,15,1,11,17,12.0,2533.722665,307140.2986
135155,135156,295101000000.0,295101000000.0,29,510,106500,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,84.6245841,0.0,84.6245841,54.34466,434,338.0,182.0,0.882,58,0.318681319,85,0.467032967,39,0.214285714,297,115,137,45,0.387205387,72,4,0,0,68,0,4,0,0,3,0,0,65,0,17,37,18,0.236111111,6.219562327,7.986065236,1.324877182,0.073604288,0.0,0.0,1.251272894,0.0,0.073604288,0.0,0.0,0.055203216,0.0,0.0,1.196069678,0.0,7.544439509,0,0.395604396,0.309543429,0.133313099,0.350742655,0.185304652,0.598041454,0.435355715,0.484674009,0.915447337,0.28458498,0.390243902,4.125,0.043936934,24.58354398,0.0,13.54849242,11.03505156,126.0947999,0.0,37.81407063,30.2512565,105.8793978,0.0,346.01,0.0,0.0,10.0,75.62814126,0.023041475,173354,128984,164972,93621,0.000848145,0.781902322,0.000801303,0.827796889,0.001692789,0.373064259,0.00154619,0.3361302,13,2,16,17,13.5,2330.408129,342469.949
135156,135157,295101000000.0,295101000000.0,29,510,107600,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,49.4036914,0.0,49.4036914,42.58047,526,386.0,195.0,0.677,21,0.107692308,109,0.558974359,65,0.333333333,294,109,130,55,0.370748299,11,0,0,0,11,0,0,0,0,0,0,0,11,0,8,3,0,0.727272727,9.065188806,12.35308112,0.258334396,0.0,0.0,0.0,0.258334396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258334396,0.0,9.323523202,0,0.056410256,0.0,0.0,0.0,0.0,0.30065995,0.223126683,0.248403088,0.005040134,0.040968343,0.072131148,26.72727273,6.711e-12,23.64332062,0.0,10.50904881,13.13427181,112.3154939,0.0,38.8634927,25.90899513,90.68148296,0.0,501.58,0.0,0.0,5.33,69.04747203,0.01013308,149963,114820,129734,82604,0.000733703,0.676398687,0.00071331,0.736894799,0.00133121,0.293377777,0.00136424,0.296575544,5,1,15,15,11.0,1782.208743,199935.6827
135157,135158,295101000000.0,295101000000.0,29,510,126900,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,36.7094231,0.0,36.7094231,36.7094231,871,298.0,242.0,0.485,52,0.214876033,103,0.425619835,87,0.359504132,229,96,83,50,0.419213974,43,24,0,0,19,0,24,0,0,0,0,0,19,0,22,18,3,0.511627907,8.117806678,23.72687791,1.171361366,0.653783088,0.0,0.0,0.517578278,0.0,0.653783088,0.0,0.0,0.0,0.0,0.0,0.517578278,0.0,9.289168045,0,0.17768595,0.99022469,0.426466561,0.99022469,0.330074897,0.480411023,0.452914241,0.504221612,0.250782512,0.094091904,0.316176471,5.325581395,0.013225858,23.68322613,0.0,6.201938293,17.48128784,162.7832719,0.0,69.73686274,17.43421569,122.0395098,17.43421569,736.27,0.0,0.0,8.0,139.4737255,0.009184845,169164,129997,109748,76277,0.000827645,0.76300359,0.000807596,0.834298147,0.001126132,0.248181851,0.001259747,0.273859532,10,4,18,14,13.0,1983.395224,148560.06
135166,135167,295101000000.0,295101000000.0,29,510,106600,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,83.8963804,0.0,83.8963804,83.80682,359,234.0,151.0,0.713,63,0.417218543,68,0.450331126,20,0.132450331,172,64,72,36,0.372093023,444,55,275,10,50,54,55,28,10,24,54,0,26,247,104,154,186,0.234234234,2.792135533,4.283660924,5.29789819,0.656271172,3.281355861,0.119322031,0.596610157,0.644338969,0.656271172,0.334101688,0.119322031,0.286372875,0.644338969,0.0,0.310237281,2.947254173,8.090033723,0,2.940397351,0.710195051,0.710195051,0.732197895,0.685179788,0.792176843,0.875681727,0.966066648,0.48687053,0.894146949,0.558441558,0.387387387,0.541933157,22.10932833,0.0,9.4020965,12.70723183,106.8289235,0.0,61.02766264,38.14228915,30.51383132,7.62845783,164.96,0.0,0.0,10.0,76.2845783,0.027855153,177940,130699,167329,93437,0.000870582,0.802587187,0.000811957,0.83880346,0.001716975,0.37839433,0.001543151,0.335469579,18,15,15,19,16.83333333,2845.784256,339524.2809
135167,135168,295101000000.0,295101000000.0,29,510,106600,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,51.8549234,0.0,51.8549234,51.0067,558,282.0,216.0,0.5,97,0.449074074,37,0.171296296,82,0.37962963,209,86,86,37,0.411483254,27,0,0,1,26,0,0,0,1,1,0,0,25,0,15,10,2,0.555555556,5.528685447,10.93973929,0.529342224,0.0,0.0,0.019605268,0.509736956,0.0,0.0,0.0,0.019605268,0.019605268,0.0,0.0,0.490131689,0.0,6.058027671,0,0.125,0.228538144,0.098426021,0.287086073,0.151673553,0.333541937,0.318589072,0.351632953,0.143618606,0.092307692,0.228813559,7.740740741,0.001181771,16.90318528,0.0,4.273536419,12.62964886,74.07744045,0.0,37.0263781,12.34212603,37.0263781,12.34212603,257.5,0.0,0.0,10.33,127.4941619,0.018512545,167460,123013,164867,93356,0.000819308,0.755317805,0.000764208,0.789476049,0.001691712,0.372826815,0.001541813,0.335178762,6,2,12,18,11.33333333,1904.303257,209854.3091
135168,135169,295101000000.0,295101000000.0,29,510,106700,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,67.4377907,0.0,67.4377907,53.78172,514,429.0,215.0,0.732,28,0.130232558,86,0.4,101,0.469767442,219,91,86,42,0.415525114,100,6,1,0,29,64,6,1,0,11,64,2,16,0,59,33,8,0.59,7.97668799,9.557150645,1.85936783,0.11156207,0.018593678,0.0,0.539216671,1.189995411,0.11156207,0.018593678,0.0,0.204530461,1.189995411,0.037187357,0.297498853,0.0,9.83605582,0,0.465116279,0.619971976,0.534014793,0.622144794,0.536073654,0.557825731,0.610897512,0.680101663,0.687062398,0.325732899,0.626959248,2.19,0.304221264,27.76542387,0.0,7.549896117,20.21552775,341.7905563,0.0,94.90227858,18.98045572,332.157975,37.96091143,567.29,0.0,0.0,8.67,82.28027553,0.016867704,156647,117587,150633,90252,0.000766405,0.706546448,0.0007305,0.754652924,0.001545656,0.340638342,0.00149055,0.324034381,12,9,20,15,15.16666667,2409.866568,272917.3402
135169,135170,295101000000.0,295101000000.0,29,510,106700,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,70.7884667,0.0,70.7884667,70.7884667,918,512.0,279.0,0.507,97,0.347670251,150,0.537634409,32,0.114695341,324,124,138,62,0.382716049,20,0,0,0,20,0,0,0,0,0,0,0,20,0,10,10,0,0.5,7.232816642,12.96821421,0.2825319,0.0,0.0,0.0,0.2825319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2825319,0.0,7.515348542,0,0.071684588,0.0,0.0,0.0,0.0,0.354207668,0.252717112,0.281345602,0.019254702,0.042643923,0.11627907,16.2,2.50452e-07,19.42801325,0.0,11.67126345,7.756749798,48.23384598,0.0,36.16408321,18.0820416,9.041020802,0.0,502.92,0.0,0.0,5.67,51.26258795,0.006176471,159114,118745,279912,167090,0.000778475,0.717673697,0.000737694,0.762084767,0.002872197,0.632987192,0.002759561,0.599908088,6,1,9,15,9.166666667,2158.174,286476.631
135170,135171,295101000000.0,295101000000.0,29,510,106700,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,85.3871347,0.0,85.3871347,85.3871347,807,472.0,327.0,0.657,180,0.550458716,112,0.342507645,35,0.107033639,244,85,111,48,0.348360656,32,4,4,0,24,0,4,4,0,1,0,0,23,0,20,11,1,0.625,5.527764828,9.451072493,0.374763717,0.046845465,0.046845465,0.0,0.281072788,0.0,0.046845465,0.046845465,0.0,0.011711366,0.0,0.0,0.269361422,0.0,5.902528546,0,0.097859327,0.669591946,0.45706761,0.624344922,0.416229948,0.264089777,0.314612818,0.350253024,0.038317509,0.076281287,0.231884058,7.625,0.00132678,18.7897742,0.0,6.84772046,11.94205374,109.9706652,0.0,29.98109737,14.99054869,89.94329212,14.99054869,647.76,0.0,0.0,10.67,79.97457725,0.013221809,157962,117571,164959,93818,0.000772838,0.712477673,0.0007304,0.754550239,0.001692656,0.373034861,0.001549444,0.336837495,4,6,15,14,11.33333333,2751.665426,345556.3523
135192,135193,295101000000.0,295101000000.0,29,510,105198,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,108.2762548,0.0,108.2762548,108.27142,1248,751.0,651.0,0.577,33,0.050691244,335,0.514592934,283,0.434715822,484,111,108,265,0.229338843,290,25,37,13,175,40,25,37,13,75,40,92,8,0,114,74,102,0.393103448,6.936271825,11.52658753,2.678453834,0.230901193,0.341733765,0.12006862,1.616308348,0.369441908,0.230901193,0.341733765,0.12006862,0.692703578,0.369441908,0.849716389,0.073888382,0.0,9.614725659,0,0.44546851,0.74014391,0.74014391,0.873340816,0.817259213,0.549600058,0.63499584,0.700217823,0.917893271,0.377113134,0.749354005,1.668965517,0.512238205,28.77223434,0.014332816,15.29151451,13.46638702,163.5933939,0.0,130.0377449,23.64322634,53.19725928,17.73241976,108.63,0.335495938,0.537360233,16.33,96.52347155,0.013084936,204288,142128,87284,46780,0.000999491,0.921428185,0.000882959,0.912152796,0.000895627,0.197382227,0.000772591,0.167955595,12,19,18,20,17.83333333,5037.337156,438184.7912
135375,135376,295101000000.0,295101000000.0,29,510,121200,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,138.5133876,0.0,138.5133876,126.45858,1545,798.0,598.0,0.421,313,0.523411371,220,0.367892977,65,0.108695652,430,179,186,65,0.41627907,171,31,12,25,103,0,31,12,25,4,0,25,74,0,97,53,21,0.567251462,6.310366604,12.2174391,1.352221415,0.245139555,0.094892731,0.197693189,0.81449594,0.0,0.245139555,0.094892731,0.197693189,0.03163091,0.0,0.197693189,0.58517184,0.0,7.662588019,0,0.285953177,0.780839723,0.672578729,0.841938273,0.725459622,0.478796515,0.489985284,0.529289407,0.516493929,0.199300699,0.569051581,2.514619883,0.219891754,23.24464231,0.0,3.942908019,19.30173429,146.3633252,0.0,32.34344404,9.24098401,110.8918081,41.58442805,422.45,0.0,0.0,14.67,67.78261771,0.009495146,193553,134097,343660,204053,0.00094697,0.873008642,0.000833067,0.860611234,0.00352632,0.777145597,0.003370021,0.732617422,9,16,17,16,15.16666667,3771.580531,560556.8719
